site_id,model_id,reference_datetime,datetime,variable,crps,horizon
BARR,climatology,2024-09-23,2024-10-28,nee,0.05232041058381138,35
BARR,climatology,2024-09-23,2024-10-29,nee,0.3350459419837681,36
BARR,climatology,2024-09-24,2024-10-22,nee,0.01956942207984002,28
BARR,climatology,2024-09-24,2024-10-23,nee,0.6156560048464339,29
BARR,climatology,2024-09-24,2024-10-24,nee,0.7199949483088778,30
BARR,climatology,2024-09-24,2024-10-26,nee,0.19405476793781457,32
BARR,climatology,2024-09-24,2024-10-27,nee,0.09558891318846188,33
BARR,climatology,2024-09-24,2024-10-28,nee,0.05212667210297854,34
BARR,climatology,2024-09-24,2024-10-29,nee,0.3343040542257468,35
BARR,climatology,2024-09-24,2024-10-30,nee,0.1296540692622803,36
BARR,climatology,2024-09-25,2024-10-22,nee,0.01956942207984002,27
BARR,climatology,2024-09-25,2024-10-23,nee,0.6156560048464339,28
BARR,climatology,2024-09-25,2024-10-24,nee,0.7199949483088778,29
BARR,climatology,2024-09-25,2024-10-26,nee,0.19405476793781457,31
BARR,climatology,2024-09-25,2024-10-27,nee,0.09558891318846188,32
BARR,climatology,2024-09-25,2024-10-28,nee,0.05212667210297854,33
BARR,climatology,2024-09-25,2024-10-29,nee,0.3343040542257468,34
BARR,climatology,2024-09-25,2024-10-30,nee,0.1296540692622803,35
BARR,climatology,2024-09-25,2024-10-31,nee,0.092632189911437,36
BARR,climatology,2024-09-26,2024-10-22,nee,0.01956942207984002,26
BARR,climatology,2024-09-26,2024-10-23,nee,0.6156560048464339,27
BARR,climatology,2024-09-26,2024-10-24,nee,0.7199949483088778,28
BARR,climatology,2024-09-26,2024-10-26,nee,0.19405476793781457,30
BARR,climatology,2024-09-26,2024-10-27,nee,0.09558891318846188,31
BARR,climatology,2024-09-26,2024-10-28,nee,0.05212667210297854,32
BARR,climatology,2024-09-26,2024-10-29,nee,0.3343040542257468,33
BARR,climatology,2024-09-26,2024-10-30,nee,0.1296540692622803,34
BARR,climatology,2024-09-26,2024-10-31,nee,0.092632189911437,35
BARR,climatology,2024-09-26,2024-11-01,nee,0.025874541629658656,36
BARR,climatology,2024-09-27,2024-10-22,nee,0.01956942207984002,25
BARR,climatology,2024-09-27,2024-10-23,nee,0.6156560048464339,26
BARR,climatology,2024-09-27,2024-10-24,nee,0.7199949483088778,27
BARR,climatology,2024-09-27,2024-10-26,nee,0.19405476793781457,29
BARR,climatology,2024-09-27,2024-10-27,nee,0.09558891318846188,30
BARR,climatology,2024-09-27,2024-10-28,nee,0.05212667210297854,31
BARR,climatology,2024-09-27,2024-10-29,nee,0.3343040542257468,32
BARR,climatology,2024-09-27,2024-10-30,nee,0.1296540692622803,33
BARR,climatology,2024-09-27,2024-10-31,nee,0.092632189911437,34
BARR,climatology,2024-09-27,2024-11-01,nee,0.025874541629658656,35
BARR,climatology,2024-09-27,2024-11-02,nee,0.02282358945545778,36
BARR,climatology,2024-09-28,2024-10-22,nee,0.01956942207984002,24
BARR,climatology,2024-09-28,2024-10-23,nee,0.6156560048464339,25
BARR,climatology,2024-09-28,2024-10-24,nee,0.7199949483088778,26
BARR,climatology,2024-09-28,2024-10-26,nee,0.19405476793781457,28
BARR,climatology,2024-09-28,2024-10-27,nee,0.09558891318846188,29
BARR,climatology,2024-09-28,2024-10-28,nee,0.05212667210297854,30
BARR,climatology,2024-09-28,2024-10-29,nee,0.3343040542257468,31
BARR,climatology,2024-09-28,2024-10-30,nee,0.1296540692622803,32
BARR,climatology,2024-09-28,2024-10-31,nee,0.092632189911437,33
BARR,climatology,2024-09-28,2024-11-01,nee,0.025874541629658656,34
BARR,climatology,2024-09-28,2024-11-02,nee,0.02282358945545778,35
BARR,climatology,2024-09-28,2024-11-03,nee,0.033123924614032255,36
BARR,climatology,2024-09-29,2024-10-22,nee,0.019881060297010734,23
BARR,climatology,2024-09-29,2024-10-23,nee,0.614808263900787,24
BARR,climatology,2024-09-29,2024-10-24,nee,0.7191472073632311,25
BARR,climatology,2024-09-29,2024-10-26,nee,0.19321629712516464,27
BARR,climatology,2024-09-29,2024-10-27,nee,0.09498169795838317,28
BARR,climatology,2024-09-29,2024-10-28,nee,0.05192044512125692,29
BARR,climatology,2024-09-29,2024-10-29,nee,0.33345631851744534,30
BARR,climatology,2024-09-29,2024-10-30,nee,0.12889921171262428,31
BARR,climatology,2024-09-29,2024-10-31,nee,0.09204360244528412,32
BARR,climatology,2024-09-29,2024-11-01,nee,0.026069272658410518,33
BARR,climatology,2024-09-29,2024-11-02,nee,0.02307385388526693,34
BARR,climatology,2024-09-29,2024-11-03,nee,0.03319437044360597,35
BARR,climatology,2024-09-29,2024-11-04,nee,0.05804533026250538,36
BARR,climatology,2024-09-30,2024-10-22,nee,0.018360061179363254,22
BARR,climatology,2024-09-30,2024-10-23,nee,0.6189902712692227,23
BARR,climatology,2024-09-30,2024-10-24,nee,0.7233292147316668,24
BARR,climatology,2024-09-30,2024-10-26,nee,0.19736672043406525,26
BARR,climatology,2024-09-30,2024-10-27,nee,0.0981241819146687,27
BARR,climatology,2024-09-30,2024-10-28,nee,0.05310023087883171,28
BARR,climatology,2024-09-30,2024-10-29,nee,0.33763831403485506,29
BARR,climatology,2024-09-30,2024-10-30,nee,0.13270828501443113,30
BARR,climatology,2024-09-30,2024-10-31,nee,0.09509892905774335,31
BARR,climatology,2024-09-30,2024-11-01,nee,0.025169547056046383,32
BARR,climatology,2024-09-30,2024-11-02,nee,0.021879741388268353,33
BARR,climatology,2024-09-30,2024-11-03,nee,0.032948365669231906,34
BARR,climatology,2024-09-30,2024-11-04,nee,0.05960696312733032,35
BARR,climatology,2024-09-30,2024-11-05,nee,0.01951594042021607,36
BARR,climatology,2024-10-01,2024-10-22,nee,0.01823728646323943,21
BARR,climatology,2024-10-01,2024-10-23,nee,0.6193333099650503,22
BARR,climatology,2024-10-01,2024-10-24,nee,0.7236722534274942,23
BARR,climatology,2024-10-01,2024-10-26,nee,0.19770842662328583,25
BARR,climatology,2024-10-01,2024-10-27,nee,0.09839805611794299,26
BARR,climatology,2024-10-01,2024-10-28,nee,0.05321599627671708,27
BARR,climatology,2024-10-01,2024-10-29,nee,0.3379813525783062,28
BARR,climatology,2024-10-01,2024-10-30,nee,0.13302951057624582,29
BARR,climatology,2024-10-01,2024-10-31,nee,0.09536625464191809,30
BARR,climatology,2024-10-01,2024-11-01,nee,0.025103100701765274,31
BARR,climatology,2024-10-01,2024-11-02,nee,0.021786696510678497,32
BARR,climatology,2024-10-01,2024-11-03,nee,0.032940342399197714,33
BARR,climatology,2024-10-01,2024-11-04,nee,0.05975484492493197,34
BARR,climatology,2024-10-01,2024-11-05,nee,0.0194030753987233,35
BARR,climatology,2024-10-01,2024-11-06,nee,0.07564460092736124,36
BARR,climatology,2024-10-02,2024-10-22,nee,0.018360061179363254,20
BARR,climatology,2024-10-02,2024-10-23,nee,0.6189902712692227,21
BARR,climatology,2024-10-02,2024-10-24,nee,0.7233292147316668,22
BARR,climatology,2024-10-02,2024-10-26,nee,0.19736672043406525,24
BARR,climatology,2024-10-02,2024-10-27,nee,0.0981241819146687,25
BARR,climatology,2024-10-02,2024-10-28,nee,0.05310023087883171,26
BARR,climatology,2024-10-02,2024-10-29,nee,0.33763831403485506,27
BARR,climatology,2024-10-02,2024-10-30,nee,0.13270828501443113,28
BARR,climatology,2024-10-02,2024-10-31,nee,0.09509892905774335,29
BARR,climatology,2024-10-02,2024-11-01,nee,0.025169547056046383,30
BARR,climatology,2024-10-02,2024-11-02,nee,0.021879741388268353,31
BARR,climatology,2024-10-02,2024-11-03,nee,0.032948365669231906,32
BARR,climatology,2024-10-02,2024-11-04,nee,0.05960696312733032,33
BARR,climatology,2024-10-02,2024-11-05,nee,0.01951594042021607,34
BARR,climatology,2024-10-02,2024-11-06,nee,0.07543276534711064,35
BARR,climatology,2024-10-02,2024-11-07,nee,0.033481517511878896,36
BARR,climatology,2024-10-03,2024-10-22,nee,0.018360061179363254,19
BARR,climatology,2024-10-03,2024-10-23,nee,0.6189902712692227,20
BARR,climatology,2024-10-03,2024-10-24,nee,0.7233292147316668,21
BARR,climatology,2024-10-03,2024-10-26,nee,0.19736672043406525,23
BARR,climatology,2024-10-03,2024-10-27,nee,0.0981241819146687,24
BARR,climatology,2024-10-03,2024-10-28,nee,0.05310023087883171,25
BARR,climatology,2024-10-03,2024-10-29,nee,0.33763831403485506,26
BARR,climatology,2024-10-03,2024-10-30,nee,0.13270828501443113,27
BARR,climatology,2024-10-03,2024-10-31,nee,0.09509892905774335,28
BARR,climatology,2024-10-03,2024-11-01,nee,0.025169547056046383,29
BARR,climatology,2024-10-03,2024-11-02,nee,0.021879741388268353,30
BARR,climatology,2024-10-03,2024-11-03,nee,0.032948365669231906,31
BARR,climatology,2024-10-03,2024-11-04,nee,0.05960696312733032,32
BARR,climatology,2024-10-03,2024-11-05,nee,0.01951594042021607,33
BARR,climatology,2024-10-03,2024-11-06,nee,0.07543276534711064,34
BARR,climatology,2024-10-03,2024-11-07,nee,0.033481517511878896,35
BARR,climatology,2024-10-03,2024-11-08,nee,0.05222293755764653,36
BARR,climatology,2024-10-04,2024-10-22,nee,0.01823728646323943,18
BARR,climatology,2024-10-04,2024-10-23,nee,0.6193333099650503,19
BARR,climatology,2024-10-04,2024-10-24,nee,0.7236722534274942,20
BARR,climatology,2024-10-04,2024-10-26,nee,0.19770842662328583,22
BARR,climatology,2024-10-04,2024-10-27,nee,0.09839805611794299,23
BARR,climatology,2024-10-04,2024-10-28,nee,0.05321599627671708,24
BARR,climatology,2024-10-04,2024-10-29,nee,0.3379813525783062,25
BARR,climatology,2024-10-04,2024-10-30,nee,0.13302951057624582,26
BARR,climatology,2024-10-04,2024-10-31,nee,0.09536625464191809,27
BARR,climatology,2024-10-04,2024-11-01,nee,0.025103100701765274,28
BARR,climatology,2024-10-04,2024-11-02,nee,0.021786696510678497,29
BARR,climatology,2024-10-04,2024-11-03,nee,0.032940342399197714,30
BARR,climatology,2024-10-04,2024-11-04,nee,0.05975484492493197,31
BARR,climatology,2024-10-04,2024-11-05,nee,0.0194030753987233,32
BARR,climatology,2024-10-04,2024-11-06,nee,0.07564460092736124,33
BARR,climatology,2024-10-04,2024-11-07,nee,0.033477272928747595,34
BARR,climatology,2024-10-04,2024-11-08,nee,0.05233409397507487,35
BARR,climatology,2024-10-05,2024-10-22,nee,0.018360061179363254,17
BARR,climatology,2024-10-05,2024-10-23,nee,0.6189902712692227,18
BARR,climatology,2024-10-05,2024-10-24,nee,0.7233292147316668,19
BARR,climatology,2024-10-05,2024-10-26,nee,0.19736672043406525,21
BARR,climatology,2024-10-05,2024-10-27,nee,0.0981241819146687,22
BARR,climatology,2024-10-05,2024-10-28,nee,0.05310023087883171,23
BARR,climatology,2024-10-05,2024-10-29,nee,0.33763831403485506,24
BARR,climatology,2024-10-05,2024-10-30,nee,0.13270828501443113,25
BARR,climatology,2024-10-05,2024-10-31,nee,0.09509892905774335,26
BARR,climatology,2024-10-05,2024-11-01,nee,0.025169547056046383,27
BARR,climatology,2024-10-05,2024-11-02,nee,0.021879741388268353,28
BARR,climatology,2024-10-05,2024-11-03,nee,0.032948365669231906,29
BARR,climatology,2024-10-05,2024-11-04,nee,0.05960696312733032,30
BARR,climatology,2024-10-05,2024-11-05,nee,0.01951594042021607,31
BARR,climatology,2024-10-05,2024-11-06,nee,0.07543276534711064,32
BARR,climatology,2024-10-05,2024-11-07,nee,0.033481517511878896,33
BARR,climatology,2024-10-05,2024-11-08,nee,0.05222293755764653,34
BARR,climatology,2024-10-06,2024-10-22,nee,0.02143880459799175,16
BARR,climatology,2024-10-06,2024-10-23,nee,0.6106262565323514,17
BARR,climatology,2024-10-06,2024-10-24,nee,0.7149651999947954,18
BARR,climatology,2024-10-06,2024-10-26,nee,0.18911288805770454,20
BARR,climatology,2024-10-06,2024-10-27,nee,0.09221084574627068,21
BARR,climatology,2024-10-06,2024-10-28,nee,0.0511218207129303,22
BARR,climatology,2024-10-06,2024-10-29,nee,0.32927442315591965,23
BARR,climatology,2024-10-06,2024-10-30,nee,0.12532265713573323,24
BARR,climatology,2024-10-06,2024-10-31,nee,0.08936966227420103,25
BARR,climatology,2024-10-06,2024-11-01,nee,0.027106932535866195,26
BARR,climatology,2024-10-06,2024-11-02,nee,0.02435928192975957,27
BARR,climatology,2024-10-06,2024-11-03,nee,0.03367239257122762,28
BARR,climatology,2024-10-06,2024-11-04,nee,0.05688789921768786,29
BARR,climatology,2024-10-06,2024-11-05,nee,0.022395715892889297,30
BARR,climatology,2024-10-06,2024-11-06,nee,0.07116612926207189,31
BARR,climatology,2024-10-06,2024-11-07,nee,0.03412589633713121,32
BARR,climatology,2024-10-06,2024-11-08,nee,0.0503492105271241,33
BARR,climatology,2024-10-07,2024-10-22,nee,0.021725687568083164,15
BARR,climatology,2024-10-07,2024-10-23,nee,0.6098647173906182,16
BARR,climatology,2024-10-07,2024-10-24,nee,0.714203660853062,17
BARR,climatology,2024-10-07,2024-10-26,nee,0.18837314603081934,19
BARR,climatology,2024-10-07,2024-10-27,nee,0.09174626780982781,20
BARR,climatology,2024-10-07,2024-10-28,nee,0.05101251912440743,21
BARR,climatology,2024-10-07,2024-10-29,nee,0.32851293798507986,22
BARR,climatology,2024-10-07,2024-10-30,nee,0.12469955639846594,23
BARR,climatology,2024-10-07,2024-10-31,nee,0.08892339343684491,24
BARR,climatology,2024-10-07,2024-11-01,nee,0.027308147512093255,25
BARR,climatology,2024-10-07,2024-11-02,nee,0.024601416050278123,26
BARR,climatology,2024-10-07,2024-11-03,nee,0.0337804115341609,27
BARR,climatology,2024-10-07,2024-11-04,nee,0.056716080269082876,28
BARR,climatology,2024-10-07,2024-11-05,nee,0.02266779342268284,29
BARR,climatology,2024-10-07,2024-11-06,nee,0.07085811273077385,30
BARR,climatology,2024-10-07,2024-11-07,nee,0.03422771365189791,31
BARR,climatology,2024-10-07,2024-11-08,nee,0.050248627268458315,32
BARR,climatology,2024-10-08,2024-10-22,nee,0.021725687568083164,14
BARR,climatology,2024-10-08,2024-10-23,nee,0.6098647173906182,15
BARR,climatology,2024-10-08,2024-10-24,nee,0.714203660853062,16
BARR,climatology,2024-10-08,2024-10-26,nee,0.18837314603081934,18
BARR,climatology,2024-10-08,2024-10-27,nee,0.09174626780982781,19
BARR,climatology,2024-10-08,2024-10-28,nee,0.05101251912440743,20
BARR,climatology,2024-10-08,2024-10-29,nee,0.32851293798507986,21
BARR,climatology,2024-10-08,2024-10-30,nee,0.12469955639846594,22
BARR,climatology,2024-10-08,2024-10-31,nee,0.08892339343684491,23
BARR,climatology,2024-10-08,2024-11-01,nee,0.027308147512093255,24
BARR,climatology,2024-10-08,2024-11-02,nee,0.024601416050278123,25
BARR,climatology,2024-10-08,2024-11-03,nee,0.0337804115341609,26
BARR,climatology,2024-10-08,2024-11-04,nee,0.056716080269082876,27
BARR,climatology,2024-10-08,2024-11-05,nee,0.02266779342268284,28
BARR,climatology,2024-10-08,2024-11-06,nee,0.07085811273077385,29
BARR,climatology,2024-10-08,2024-11-07,nee,0.03422771365189791,30
BARR,climatology,2024-10-08,2024-11-08,nee,0.050248627268458315,31
BARR,climatology,2024-10-09,2024-10-22,nee,0.02173375251813676,13
BARR,climatology,2024-10-09,2024-10-23,nee,0.6098433428886081,14
BARR,climatology,2024-10-09,2024-10-24,nee,0.714182286351052,15
BARR,climatology,2024-10-09,2024-10-26,nee,0.18835242296404317,17
BARR,climatology,2024-10-09,2024-10-27,nee,0.09173340413685216,18
BARR,climatology,2024-10-09,2024-10-28,nee,0.05100960101400458,19
BARR,climatology,2024-10-09,2024-10-29,nee,0.3284915652552775,20
BARR,climatology,2024-10-09,2024-10-30,nee,0.12468219862373955,21
BARR,climatology,2024-10-09,2024-10-31,nee,0.088911045767953,22
BARR,climatology,2024-10-09,2024-11-01,nee,0.0273138444112096,23
BARR,climatology,2024-10-09,2024-11-02,nee,0.024608244455773125,24
BARR,climatology,2024-10-09,2024-11-03,nee,0.033783528363040244,25
BARR,climatology,2024-10-09,2024-11-04,nee,0.05671142038991134,26
BARR,climatology,2024-10-09,2024-11-05,nee,0.022675449351461673,27
BARR,climatology,2024-10-09,2024-11-06,nee,0.07084964736325054,28
BARR,climatology,2024-10-09,2024-11-07,nee,0.03423065863700426,29
BARR,climatology,2024-10-09,2024-11-08,nee,0.050245951833207826,30
BARR,climatology,2024-10-10,2024-10-22,nee,0.025469138193752124,12
BARR,climatology,2024-10-10,2024-10-23,nee,0.6001024473865751,13
BARR,climatology,2024-10-10,2024-10-24,nee,0.704441390846839,14
BARR,climatology,2024-10-10,2024-10-26,nee,0.17921119233437105,16
BARR,climatology,2024-10-10,2024-10-27,nee,0.08682551375330817,17
BARR,climatology,2024-10-10,2024-10-28,nee,0.05041821506022399,18
BARR,climatology,2024-10-10,2024-10-29,nee,0.3187564905283582,19
BARR,climatology,2024-10-10,2024-10-30,nee,0.11755489829687513,20
BARR,climatology,2024-10-10,2024-10-31,nee,0.08424267938053685,21
BARR,climatology,2024-10-10,2024-11-01,nee,0.030142289883310587,22
BARR,climatology,2024-10-10,2024-11-02,nee,0.02787156216321007,23
BARR,climatology,2024-10-10,2024-11-03,nee,0.035609203626769344,24
BARR,climatology,2024-10-10,2024-11-04,nee,0.05539980034225255,25
BARR,climatology,2024-10-10,2024-11-05,nee,0.02625504224403906,26
BARR,climatology,2024-10-10,2024-11-06,nee,0.06791869423995184,27
BARR,climatology,2024-10-10,2024-11-07,nee,0.035988959302201584,28
BARR,climatology,2024-10-10,2024-11-08,nee,0.04975401062131929,29
BARR,climatology,2024-10-10,2024-11-15,nee,0.03089644398545698,36
BARR,climatology,2024-10-11,2024-10-22,nee,0.025469138193752124,11
BARR,climatology,2024-10-11,2024-10-23,nee,0.6001024473865751,12
BARR,climatology,2024-10-11,2024-10-24,nee,0.704441390846839,13
BARR,climatology,2024-10-11,2024-10-26,nee,0.17921119233437105,15
BARR,climatology,2024-10-11,2024-10-27,nee,0.08682551375330817,16
BARR,climatology,2024-10-11,2024-10-28,nee,0.05041821506022399,17
BARR,climatology,2024-10-11,2024-10-29,nee,0.3187564905283582,18
BARR,climatology,2024-10-11,2024-10-30,nee,0.11755489829687513,19
BARR,climatology,2024-10-11,2024-10-31,nee,0.08424267938053685,20
BARR,climatology,2024-10-11,2024-11-01,nee,0.030142289883310587,21
BARR,climatology,2024-10-11,2024-11-02,nee,0.02787156216321007,22
BARR,climatology,2024-10-11,2024-11-03,nee,0.035609203626769344,23
BARR,climatology,2024-10-11,2024-11-04,nee,0.05539980034225255,24
BARR,climatology,2024-10-11,2024-11-05,nee,0.02625504224403906,25
BARR,climatology,2024-10-11,2024-11-06,nee,0.06791869423995184,26
BARR,climatology,2024-10-11,2024-11-07,nee,0.035988959302201584,27
BARR,climatology,2024-10-11,2024-11-08,nee,0.04975401062131929,28
BARR,climatology,2024-10-11,2024-11-15,nee,0.03089644398545698,35
BARR,climatology,2024-10-11,2024-11-16,nee,0.04302643464645824,36
BARR,climatology,2024-10-12,2024-10-22,nee,0.025849753358911463,10
BARR,climatology,2024-10-12,2024-10-23,nee,0.5991240497367686,11
BARR,climatology,2024-10-12,2024-10-24,nee,0.703462993194707,12
BARR,climatology,2024-10-12,2024-10-26,nee,0.17833464964515622,14
BARR,climatology,2024-10-12,2024-10-27,nee,0.08643159236096301,15
BARR,climatology,2024-10-12,2024-10-28,nee,0.05042914657162058,16
BARR,climatology,2024-10-12,2024-10-29,nee,0.3177799310464656,17
BARR,climatology,2024-10-12,2024-10-30,nee,0.1169272963122589,18
BARR,climatology,2024-10-12,2024-10-31,nee,0.08387262371277865,19
BARR,climatology,2024-10-12,2024-11-01,nee,0.030447581975846006,20
BARR,climatology,2024-10-12,2024-11-02,nee,0.028213097543940798,21
BARR,climatology,2024-10-12,2024-11-03,nee,0.035829982386824596,22
BARR,climatology,2024-10-12,2024-11-04,nee,0.05534624830225483,23
BARR,climatology,2024-10-12,2024-11-05,nee,0.02662278988727179,24
BARR,climatology,2024-10-12,2024-11-06,nee,0.06771615270656232,25
BARR,climatology,2024-10-12,2024-11-07,nee,0.03620401045610945,26
BARR,climatology,2024-10-12,2024-11-08,nee,0.04977376850123342,27
BARR,climatology,2024-10-12,2024-11-15,nee,0.031189847551467302,34
BARR,climatology,2024-10-12,2024-11-16,nee,0.04313866801240904,35
BARR,climatology,2024-10-12,2024-11-17,nee,0.028215640298862303,36
BARR,climatology,2024-10-13,2024-10-22,nee,0.02661320132558534,9
BARR,climatology,2024-10-13,2024-10-23,nee,0.5971676160653839,10
BARR,climatology,2024-10-13,2024-10-24,nee,0.7015065595104123,11
BARR,climatology,2024-10-13,2024-10-26,nee,0.17660939619885777,13
BARR,climatology,2024-10-13,2024-10-27,nee,0.08569362587085844,14
BARR,climatology,2024-10-13,2024-10-28,nee,0.05048331574867928,15
BARR,climatology,2024-10-13,2024-10-29,nee,0.31582858321454316,16
BARR,climatology,2024-10-13,2024-10-30,nee,0.11572051076796573,17
BARR,climatology,2024-10-13,2024-10-31,nee,0.08318195375487607,18
BARR,climatology,2024-10-13,2024-11-01,nee,0.03106736102137404,19
BARR,climatology,2024-10-13,2024-11-02,nee,0.028902055040669193,20
BARR,climatology,2024-10-13,2024-11-03,nee,0.03628807909999587,21
BARR,climatology,2024-10-13,2024-11-04,nee,0.055275502058222604,22
BARR,climatology,2024-10-13,2024-11-05,nee,0.027361722411484,23
BARR,climatology,2024-10-13,2024-11-06,nee,0.06735512632616716,24
BARR,climatology,2024-10-13,2024-11-07,nee,0.036651130296159184,25
BARR,climatology,2024-10-13,2024-11-08,nee,0.0498450047944244,26
BARR,climatology,2024-10-13,2024-11-15,nee,0.031786914364777236,33
BARR,climatology,2024-10-13,2024-11-16,nee,0.043388295647218265,34
BARR,climatology,2024-10-13,2024-11-17,nee,0.02890451838362485,35
BARR,climatology,2024-10-13,2024-11-18,nee,0.067480588983352,36
BARR,climatology,2024-10-14,2024-10-22,nee,0.02661320132558534,8
BARR,climatology,2024-10-14,2024-10-23,nee,0.5971676160653839,9
BARR,climatology,2024-10-14,2024-10-24,nee,0.7015065595104123,10
BARR,climatology,2024-10-14,2024-10-26,nee,0.17660939619885777,12
BARR,climatology,2024-10-14,2024-10-27,nee,0.08569362587085844,13
BARR,climatology,2024-10-14,2024-10-28,nee,0.05048331574867928,14
BARR,climatology,2024-10-14,2024-10-29,nee,0.31582858321454316,15
BARR,climatology,2024-10-14,2024-10-30,nee,0.11572051076796573,16
BARR,climatology,2024-10-14,2024-10-31,nee,0.08318195375487607,17
BARR,climatology,2024-10-14,2024-11-01,nee,0.03106736102137404,18
BARR,climatology,2024-10-14,2024-11-02,nee,0.028902055040669193,19
BARR,climatology,2024-10-14,2024-11-03,nee,0.03628807909999587,20
BARR,climatology,2024-10-14,2024-11-04,nee,0.055275502058222604,21
BARR,climatology,2024-10-14,2024-11-05,nee,0.027361722411484,22
BARR,climatology,2024-10-14,2024-11-06,nee,0.06735512632616716,23
BARR,climatology,2024-10-14,2024-11-07,nee,0.036651130296159184,24
BARR,climatology,2024-10-14,2024-11-08,nee,0.0498450047944244,25
BARR,climatology,2024-10-14,2024-11-15,nee,0.031786914364777236,32
BARR,climatology,2024-10-14,2024-11-16,nee,0.043388295647218265,33
BARR,climatology,2024-10-14,2024-11-17,nee,0.02890451838362485,34
BARR,climatology,2024-10-14,2024-11-18,nee,0.067480588983352,35
BARR,climatology,2024-10-14,2024-11-19,nee,0.051827411629256845,36
BARR,climatology,2024-10-15,2024-10-22,nee,0.02661320132558534,7
BARR,climatology,2024-10-15,2024-10-23,nee,0.5971676160653839,8
BARR,climatology,2024-10-15,2024-10-24,nee,0.7015065595104123,9
BARR,climatology,2024-10-15,2024-10-26,nee,0.17660939619885777,11
BARR,climatology,2024-10-15,2024-10-27,nee,0.08569362587085844,12
BARR,climatology,2024-10-15,2024-10-28,nee,0.05048331574867928,13
BARR,climatology,2024-10-15,2024-10-29,nee,0.31582858321454316,14
BARR,climatology,2024-10-15,2024-10-30,nee,0.11572051076796573,15
BARR,climatology,2024-10-15,2024-10-31,nee,0.08318195375487607,16
BARR,climatology,2024-10-15,2024-11-01,nee,0.03106736102137404,17
BARR,climatology,2024-10-15,2024-11-02,nee,0.028902055040669193,18
BARR,climatology,2024-10-15,2024-11-03,nee,0.03628807909999587,19
BARR,climatology,2024-10-15,2024-11-04,nee,0.055275502058222604,20
BARR,climatology,2024-10-15,2024-11-05,nee,0.027361722411484,21
BARR,climatology,2024-10-15,2024-11-06,nee,0.06735512632616716,22
BARR,climatology,2024-10-15,2024-11-07,nee,0.036651130296159184,23
BARR,climatology,2024-10-15,2024-11-08,nee,0.0498450047944244,24
BARR,climatology,2024-10-15,2024-11-15,nee,0.031786914364777236,31
BARR,climatology,2024-10-15,2024-11-16,nee,0.043388295647218265,32
BARR,climatology,2024-10-15,2024-11-17,nee,0.02890451838362485,33
BARR,climatology,2024-10-15,2024-11-18,nee,0.067480588983352,34
BARR,climatology,2024-10-15,2024-11-19,nee,0.051827411629256845,35
BARR,climatology,2024-10-15,2024-11-20,nee,0.05565090623206876,36
BARR,climatology,2024-10-16,2024-10-22,nee,0.026995959734420996,6
BARR,climatology,2024-10-16,2024-10-23,nee,0.5961895800485275,7
BARR,climatology,2024-10-16,2024-10-24,nee,0.7005285234782623,8
BARR,climatology,2024-10-16,2024-10-26,nee,0.17576128090287554,10
BARR,climatology,2024-10-16,2024-10-27,nee,0.0853488431255918,11
BARR,climatology,2024-10-16,2024-10-28,nee,0.050525735187174625,12
BARR,climatology,2024-10-16,2024-10-29,nee,0.3148539582691161,13
BARR,climatology,2024-10-16,2024-10-30,nee,0.1151411132765634,14
BARR,climatology,2024-10-16,2024-10-31,nee,0.0828605684136295,15
BARR,climatology,2024-10-16,2024-11-01,nee,0.03138156470803226,16
BARR,climatology,2024-10-16,2024-11-02,nee,0.029249290895817952,17
BARR,climatology,2024-10-16,2024-11-03,nee,0.03652491334084411,18
BARR,climatology,2024-10-16,2024-11-04,nee,0.05525743599170567,19
BARR,climatology,2024-10-16,2024-11-05,nee,0.027732795239519638,20
BARR,climatology,2024-10-16,2024-11-06,nee,0.06719573954477724,21
BARR,climatology,2024-10-16,2024-11-07,nee,0.036882703012425126,22
BARR,climatology,2024-10-16,2024-11-08,nee,0.0498956741718087,23
BARR,climatology,2024-10-16,2024-11-15,nee,0.03209026395589074,30
BARR,climatology,2024-10-16,2024-11-16,nee,0.0435250033331363,31
BARR,climatology,2024-10-16,2024-11-17,nee,0.029251716344031054,32
BARR,climatology,2024-10-16,2024-11-18,nee,0.06731981641853846,33
BARR,climatology,2024-10-16,2024-11-19,nee,0.05185260831242514,34
BARR,climatology,2024-10-16,2024-11-20,nee,0.05562820946333476,35
BARR,climatology,2024-10-16,2024-11-21,nee,0.3990359802971731,36
BARR,climatology,2024-10-17,2024-10-22,nee,0.026995959734420996,5
BARR,climatology,2024-10-17,2024-10-23,nee,0.5961895800485275,6
BARR,climatology,2024-10-17,2024-10-24,nee,0.7005285234782623,7
BARR,climatology,2024-10-17,2024-10-26,nee,0.17576128090287554,9
BARR,climatology,2024-10-17,2024-10-27,nee,0.0853488431255918,10
BARR,climatology,2024-10-17,2024-10-28,nee,0.050525735187174625,11
BARR,climatology,2024-10-17,2024-10-29,nee,0.3148539582691161,12
BARR,climatology,2024-10-17,2024-10-30,nee,0.1151411132765634,13
BARR,climatology,2024-10-17,2024-10-31,nee,0.0828605684136295,14
BARR,climatology,2024-10-17,2024-11-01,nee,0.03138156470803226,15
BARR,climatology,2024-10-17,2024-11-02,nee,0.029249290895817952,16
BARR,climatology,2024-10-17,2024-11-03,nee,0.03652491334084411,17
